Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Current_Mutation_Rate,Current_Exploration_Factor,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
1168,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1169,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1170,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1171,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1172,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1173,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1174,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1175,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1176,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1177,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1178,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1179,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1180,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1181,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1182,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1183,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1184,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1185,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1186,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1187,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1188,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1189,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1190,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1191,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1192,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1193,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1194,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1195,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1196,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1197,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1198,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1199,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1200,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1201,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1202,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1203,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1204,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1205,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1206,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1207,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1208,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1209,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1210,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1211,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1212,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1213,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1214,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1215,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1216,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1217,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1218,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1219,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1220,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1221,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1222,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1223,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1224,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1225,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1226,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1227,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1228,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1229,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
1230,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
